official_name,operating_club,hut_id,latitude,longitude,elevation_m,email,phone_number,official_website_url,capacity_beds,source_url,reservation_id
Leutschachhütte SAC,SAC - CAS,6682059365,46.7836787,8.6011709,2208,furrer_andreaaa@gmx.ch,+41 41 883 15 17,http://www.leutschachhuette.ch,60,OSM,
Sewenhütte SAC,SAC - CAS,6682059366,46.74,08.52,2150,info@sewenhuette.ch,+41 41 885 18 72,https://www.sewenhuette.ch/,58,OSM,269
Bergrestaurant Sunniggratli,,6682059367,46.7834505,8.6340028,1977,sunniggrathuette@bluewin.ch,+41 79 386 14 85,https://www.sunniggrathuette.ch/,25,OSM,
Wiwannihütte,,6684839287,46.3447008,7.8618253,2470,info@wiwanni.ch,+41 27 946 74 78,https://www.wiwanni.ch/,44,OSM,
Furggeli-Hütte,,6685226045,46.9629627,8.6433203,1744.0,,,,,OSM,
Treschhütte SAC,SAC - CAS,6685270348,46.7185828,8.6494662,1475,reservation@treschhuette.ch,+41 41 887 14 07,http://www.treschhuette.ch,32,OSM,
Alpwirtschaft Roggenloch,,6695078457,46.982965,8.8542109,1531.0,,,http://www.roggenloch.ch,,OSM,
Geisshittae,,6695078459,46.8900283,8.5667439,1553.0,,,,,OSM,
Blackenalp,,6695097364,46.825555,8.5151579,1774.0,,+41 41 637 04 26,,,OSM,
Hotel Alpi Cozie,,6697689591,44.4743712,6.9897327,1234.0,,,,,OSM,
Auberge de Bellecombe,,6698480729,45.3294033,6.8271068,2349.0,aubergedebellecombe@gmail.com,+33 4 79 56 32 70,https://www.aubergedebellecombe.com/,,OSM,
Alp Grat,,6699176370,46.8464615,8.585697,1805.0,,,https://www.alp-grat-surenenpass.ch/,24,OSM,
Balmhütte,Skiklub Ringgenberg,6700803748,46.719719,7.8934153,1683,,+41 79 483 93 23,http://www.skiclub-ringgenberg.ch/balmhuette.htm,,OSM,
Chadschlag,,6715709386,46.9176419,9.635065,1776.0,,,,,OSM,
Gîte de Bénevise,,6725018742,44.7310942,5.539856,1001,gitedebenevise@gmail.com,+33 4 75 21 16 14,http://www.gite-de-benevise.com/index.php/fr/,20,OSM,
Auberge de Combeau,,6767063263,44.765568,5.5665312,1370,,+33 4 75 21 12 63,https://www.ladromemontagne.fr/fr/hiver/sitra-collectif/gite-d-etape-auberge-de-combeau-60933.html,18,OSM,
Naturfreundehaus Brünig,,6784747035,46.7596955,8.1447442,965.0,,,https://www.naturfreundehaeuser.ch/bruenig/herzlich-willkommen/,,OSM,
Weißenburger Hütte,,6796862386,47.6484684,11.8901548,1043.0,,,https://dav-weissenburg.de/,,OSM,
Cabane d'Orny,SAC-CAS Section Diableret,6811520910,46.0019128,7.0628122,2826,orny@cas-diablerets.ch,+41 27 783 18 87,https://cas-diablerets.ch/cabanes/cabane-orny/,83,OSM,
Cabane du Trient,,6811522337,46.000063,7.043639,3170,trient@cas-diablerets.ch,+41277831438,http://www.cas-diablerets.ch,90,OSM,281
Oberhütte am See,,6821845786,47.280694,13.5998862,1877.0,,,,,OSM,
Refuge La Vouivre,,6893389795,46.345086,6.8325822,1437.0,info@lactaney.com,+41 24 481 14 80,http://www.lactaney.com/,,OSM,
Rifugio Maraman,,6904021206,44.400663,7.1685091,1783.0,info@maraman.it,+39 391 121 3232,https://www.maraman.it/,,OSM,
Lui d'Aout,,6913946927,46.1934499,7.1387079,1957,,,,,OSM,
Cabane du Demècre,Les Trotteurs de Fully,6919661171,46.1740748,7.0822415,2361,cabanedemecre@gmail.com,+41 27 746 35 87,https://www.demecre.ch/,27,OSM,
Cabane de Sorniot,,6920077295,46.1693151,7.0949146,2064,info@sorniot.ch,+41 27 746 24 26,http://www.sorniot.ch,46,OSM,566
Refuge du Lac,,6920281757,46.2798371,7.2144607,1462,info@refugederborence.ch,+41 27 346 14 28,https://www.refugederborence.ch/,36,OSM,
Gîte d'alpage de Dorbon,,6920374590,46.2591734,7.1904664,1974.0,dorbon@bluewin.ch,+41 78 761 52 47,https://www.dorbon.ch/,20,OSM,
Morterer Alm,,6991676399,46.5712087,10.8424486,1900.0,,,,,OSM,
Malga Zolle Di Fuori,Comune di Arsiero,7140142615,45.8453801,11.3044712,1162,,,,,OSM,
Azienda agricola Malga Pof,,7205845453,45.7495976,10.3599469,947.0,,,,,OSM,
Au Pied du Mur,,7214796685,45.4374467,6.2778242,414.0,,,,,OSM,
Posto tappa GTA Santa Maria da Bossi,,7366054061,45.9100272,8.1378417,1152.0,,,,,OSM,
Veitsberg,,7375839485,46.7504102,14.2161233,1095.0,,,,,OSM,
Seealm,,7528796675,47.0940275,13.0151458,1865,,,,,OSM,
Burgeralm,,7529552270,47.4249069,12.6116778,1260,,,,,OSM,
Alp Dadens,,7566258185,46.8197993,9.2081874,1744.0,,,,,OSM,
Rifugio Dardo,,7638172618,45.6593083,10.9941928,1378.0,,+393284326929,,,OSM,
Lindlalm,,7660650385,47.423716,12.6423888,1507.0,,+436641268396,,,OSM,
Alpwirtschaft Rychenbärgli,,7683312029,46.4812927,7.6463982,1895,,,,,OSM,
Steinbockalm,,7727955226,47.1656448,12.9586815,1384,,,,,OSM,
Steinalm,,7727955232,47.160011,12.9642479,1178,,,,,OSM,
Feldereralm,,7727968137,47.1489772,12.9547532,1691,,,,,OSM,
Rifugio Primaneve,,7728654571,45.6920135,11.0577452,1761.0,info@rifugioprimaneve.it,+393271799535,http://www.rifugioprimaneve.it/,,OSM,
Penninghofalm,,7729132992,47.2418037,12.9708148,1519.0,,,,,OSM,
Waldalm,Fam. Rainer,7731531071,47.2281492,12.9615646,1703.0,,+43 664 4419191,http://www.waldalm.at/,,OSM,
Bräualm,,7734447615,47.1159358,12.9315163,1601,,,,,OSM,
Bergerhube,,7739116141,47.3986716,14.5718997,1201.0,,+43 3618 382,https://www.bergerhube.at/,,OSM,
Litzlhofalm,,7741405839,47.1096711,12.8511876,1727,,,http://litzlhofalm.at/,,OSM,
Koča pri slapu Mostnice,,7804766086,46.3292783,13.8782928,732,,,,,OSM,
Rifugio delle Nevi,,7820362556,46.0873221,8.6255296,1251,,,,,OSM,
Nuova Capanna Gesero in località Biscia m.2003,UTOE di Bellinzona,7827681685,46.1777705,9.13161,2000,gesero@utoe.ch,+41 91 835 06 44,http://utoe.ch/,32,OSM,
Alpe Zanutsch Vordersäss,,7832853686,46.8974277,9.6227537,1678.0,,,,,OSM,
Auberge et Restaurant du Pont de Nant,,7844208985,46.25199,7.1105259,1253,,+41 24 498 14 95,https://aubergedupontdenant.ch/,,OSM,
Rifugio GEP Pontida,GEP Pontida,7853886642,45.7284221,9.4982985,335.0,,,,,OSM,
Malga Mondent alta,,7858386423,46.3906833,10.893344,1913,,+39 328 2555273; +39 333 2366967,,,OSM,
Berliner Hütte,,7884886401,47.024515,11.812803,2042,info@berlinerhuette.at,+43 664 88 78 70 25,https://www.berlinerhuette.at,140,OSM,105
Rifugio Chiadinas,Consorzio Privato di Nogaredo e Tualis,7899021369,46.5655966,12.8947295,1948.0,,,,,OSM,
Rifugio Fornetto,,7913257696,45.4774746,7.6564381,2135,,,,,OSM,
Wildhornhütte,SAC,7982402149,46.37929,7.38801,2303,info@wildhornhuette.ch,+41337332382,http://www.wildhornhuette.ch,79,OSM,164
Radelsee-Haus - Rifugio Lago Rodella,,8018256030,46.707917,11.580207,2284,,+39 0472 855230,http://www.radlseehuette.it,40,OSM,285
Rifugio Sonnenberg,Giovanni Frapolli,8039698155,46.3130661,8.4475069,2325.0,,,,,OSM,
Ricovero Casera Bordaglia di sotto,,8050195246,46.6172734,12.806666,1568,,,,,OSM,
Skihaus Stäfeli,,8112307010,46.9787317,9.1860288,1791.0,,,,,OSM,
Lippnkasa Almhütte,,8130381217,47.6068419,12.6582624,1352.0,,+43 6588 8531,https://www.lofer-almhuette.de/,,OSM,
Steger Kaserei,,8130385617,47.6070249,12.6534488,1374.0,,+43 6588 7043,,,OSM,
Orterhütte,Orter Hans & Claudia,8133749338,46.7922633,13.0771444,1670.0,,,https://www.orterhof.at/,,OSM,
Berglialp,,8184641002,46.9529464,9.151492,1396.0,,,http://www.berglialp.ch,,OSM,
Flittneralm,,8196497964,47.0416937,11.5827383,1447.0,,,,,OSM,
Kühgrüblalm,,8196697269,47.164803,11.1593285,2031.0,,,,,OSM,
Längentaleralm,,8196840827,47.1122266,11.1190301,1986.0,,,,,OSM,
Cabane du Mountet CAS,SAC - CAS,8210223277,46.060689,7.653619,2886,mountet@cas-diablerets.ch,027 475 14 31,http://www.cas-diablerets.ch/,90,OSM,278
Drähhüttenalm,,8307912926,47.3446227,10.4188261,1223.0,,,,,OSM,
Bärenbadalm,,8307912928,47.3689092,10.4756186,1382.0,,,,,OSM,
Refuge les Thymelets,,8518473885,45.09806,6.43056,1908.0,,,,,OSM,
Gîte Retrouvance de la Fruchière,Office National des Forêts,8720717826,44.1507514,6.6716254,1704.0,,,https://gitesetrandonnees.onf.fr/gite/gite-retrouvance-fruchiere/,12,OSM,
Baltschiederklause SAC,SAC - CAS,8857192925,46.3949826,7.8897949,2746.0,jstettler1@gmx.ch,,https://www.rhone.ch/baltschiederklause,50,OSM,349
Berghaus Unterbärgli,,8948855719,46.5060679,7.7332139,1786.0,,,,,OSM,
Rifugio Göi del Cà,,8951514426,46.0489723,10.0268,1150,,,,25,OSM,
Rifugio Monte Foldone,,8975670742,45.8505139,9.6155716,1437.0,,,,,OSM,
Rifugio Rocca Sella,Turimont srl,9019775207,45.1315222,7.3450351,998,rifugio@turismocolledellys.it,,,,OSM,
Berghaus,,9038500465,46.890785,13.1309312,1787.0,,,,,OSM,
Rifugio Mirtillo,,9055662040,46.0088893,10.0065064,1961.0,,+39 0346 467084,https://www.rifugiomirtillo.com/,,OSM,
Hörnlihütte,SAC,9070906905,45.9821974,7.6770109,3260,info@hoernlihuette.ch,+41 27 967 22 64,https://hoernlihuette.ch/,120,OSM,
Grathütte,,9101668101,46.5648008,7.6935535,2079,,,https://www.grathuette.ch/,10,OSM,
Oberhofer Galtalm,,9111679230,47.2454333,11.1047496,1646.0,,,,,OSM,
Kreuzwiesen Alm,DAV,9123040774,46.7527565,11.8044126,1925,info@kreuzwiesenalm.com,+39 0472 413714,https://www.kreuzwiesenalm.com/,40,OSM,
Cabane du Camarguier,,9331389317,44.7166194,5.8615194,1524.0,,,,,OSM,
Cabane des Violettes,SAC - CAS,9362492877,46.342819,7.498651,2209,info@cabanedesviolettes.ch,+41 27 481 39 19,https://www.cabanedesviolettes.ch,26,OSM,48
Bergheim Maria Trost,Bischöfliches Jugendamt Augsburg,9405232318,47.6081115,10.5111991,1123,,,,,OSM,
Rifugio Rodolfo Zamboni e Mario Zappa,Club Alpino Italiano Milano,9425858364,45.9531605,7.9178986,2066,,+39 0324 65313,http://www.rifugiozamboni.com/zamboni-zappa-berghutte/,36,OSM,
Rifugio CAI di Saronno,Club Alpino Italiano sezione di Saronno,9427942452,45.9664359,7.9247367,1827,,+39 345 84 49 606,,24,OSM,
Rifugio Gaspare Oberto e Paolo Maroli,Club Alpino Italiano sezione di Macugnaga,9427942453,45.9965146,7.9788314,2796.0,,,,,OSM,
Untere Ochsenalpe,,9474000958,47.5093563,10.4011773,1127.0,info@untere-ochsenalpe.de,+49 8324 7623,https://www.untere-ochsenalpe.de/,,OSM,
,,9505637415,45.9141295,10.4580908,1455.0,,,,,OSM,
Sportheim Böck,,9565575461,47.5983327,10.5041191,1480,,+49 8362 3111,https://www.sportheim-boeck.de/,,OSM,
Kronenhütte,,9565650270,47.6092142,10.4998364,1088.0,,+4983613170,https://www.kronenhuette.de/,,OSM,
Refuge des Fontanettes,,9582832773,45.8068555,6.3921834,1455.0,,+33 4 50 27 52 06,https://www.savoie-mont-blanc.com/reuges-gites-etapes/refuge-des-fontanettes-737941/,,OSM,
,,9735188163,46.2798512,7.3544975,1667.0,,,,,OSM,
Rifugio Massimo Erler,Associazione Nazionale Alpini sez. Ponte,9790406853,46.2259407,10.0162096,1400,pontevaltellina.valtellinese@ana.it,+39 342482570,https://www.anavaltellinese.it/i-nostri-gruppi/ponte/,,OSM,
Rifugio Pian dei Ciclamini,Simone Gonano,9808093484,46.3051081,13.3225725,827.0,info@rifugiopiandeiciclamini.it,0432 787360 - 348 7690918,https://rifugiopiandeiciclamini.it/,,OSM,
,,9827440361,45.24698,6.56967,2384.0,,,,,OSM,
,,9827633831,45.40139,6.99222,2531.0,,,,,OSM,
,,9827633837,45.35976,6.85658,2167.0,,,,,OSM,
Gasthaus Steinberg,,9839566353,47.3691695,12.2211378,880,,+43 5334 2534,https://www.gasthaus-steinberg.at/,54,OSM,
Brixner Hütte - Rifugio Bressanone,AVS / Martha Oberhofer,9917556569,46.912911,11.620518,2282,info@brixnerhuette.it,+39 327 532 99 44,http://www.brixnerhuette.it,28,OSM,389
Tiefrastenhütte,,9917556570,46.87628,11.78159,2312,info@tiefrastenhuette.it,+39 334 9896370,https://www.tiefrasten.com/,50,OSM,301
Edelrauthütte,Familie Weißensteiner,9917556577,46.9470882,11.7391096,2545,info@edelrauthuette.it,+39 0474 653230,https://www.edelrauthuette.it/,70,OSM,
Schwarzensteinhütte - Rifugio al Sasso Nero,,9917584405,47.0129173,11.8856637,3026,info@schwarzensteinhuette.com,+39 342 8038586,https://www.schwarzensteinhuette.com,50,OSM,685
Chemnitzer Hütte - Rifugio Porro,,9917589294,46.9571079,11.8087307,2420,,,,,OSM,
Birnlückenhütte - Rifugio Brigata Tridentina,,9917669519,47.0799281,12.2064082,2441,,+39 0474 654140,http://schutzhuetten.net/birnlueckenhuette/,,OSM,
Lenkjöchlhütte - Rifugio Giogo Lungo,,9917671909,47.0391152,12.1908818,2603,,+39 0474 838144,,,OSM,
Marchhütte,Albin und Andreas Innerhofer,9917675843,46.7807087,12.3272297,2512.0,info@marchhuette.it,,https://marchhuette.it/de/startseite,,OSM,
Simile-Mahd-Alm,,9917685663,46.8990539,11.5511403,2011,,+39 349 7053353,https://www.sterzing.com/de/aktiv/wandern-bergsteigen/almen-huetten/huetten-im-pfitschtal/24-simile-mahd-alm.html,,OSM,
Schutzhaus Wieserhütte,Simon Fischnaller,9917727450,46.8661553,11.663507,1850,info@wieserhuette.com,+39 0472 520350,,,OSM,
Europahütte - Rifugio Europa,CAI / Familie Holzer,9917747160,46.997142,11.5806244,2693,info@europahuette.it,+39 0472 646076,https://www.europahuette.it/,65,OSM,
Enzianhütte - Rifugio Genziana,,9917747161,46.9708618,11.4985446,1900,,+39 0472 631224,,,OSM,
Hühnerspielhütte - Rifugio Gallina,,9917747162,46.942638,11.4685779,1868,,,http://www.huehnerspielhuette.it/,,OSM,
Flaggerschartenhütte - Rifugio Forcella Vallaga,,9917800575,46.7716101,11.4875673,2481,,+39 0471 625251,www.flaggerschartenhuette.it/,,OSM,
Tribulaunhütte - Rifugio Cesare Calciati al Tribulaun,,9917807792,46.9856684,11.3255634,2368,,+390472 632470,https://tribulaunhuette.com/,,OSM,
Magdeburger Hütte - Rif. Cremona alla Stua,Frida Lanthaler,9917807793,46.9735724,11.2841717,2423,magdeburger@13h.de,+39 338 242 8278,https://www.magdeburger.13h.de/,,OSM,
Teichhütte,,9927465804,47.9157078,15.4523143,998.0,,,,,OSM,
Rifugio Micheluzzi,,9951593620,46.4906985,11.7072689,1860,info@rifugiomicheluzzi.it,+393345023878,https://www.rifugiomicheluzzi.it,,OSM,
Schlüichalm,,9957031992,47.0567153,12.1407834,1742.0,,,,,OSM,
,,9997909650,46.7611514,13.4693472,1916.0,,,,,OSM,
,,10001542921,46.8771048,13.1791772,1837.0,,,,,OSM,
Scharfetthütte,,10028738648,47.252812,13.4487044,1747.0,,,,,OSM,
Lauteraarhütte,SAC Zofingen,10048744013,46.5700751,8.2221825,2393,lauteraar@sac-zofingen.ch,+41 33 973 11 10,https://www.lauteraarhuette.ch/,28,OSM,558
,,10086597625,46.5295287,13.970108,1213.0,,,,,OSM,
,,10086609200,46.5172315,14.0981631,592.0,,,,,OSM,
Stanzalm,,10086745842,47.1334039,13.0076598,1780,,,,,OSM,
Oberaarjochhütte SAC,SAC,10101322757,46.5260682,8.1730617,3258,info@oberaarjochhuette.ch,+41 33 973 13 82,https://www.oberaarjochhuette.ch/,30,OSM,15
Schönbielhütte SAC,SAC - CAS,10167539308,46.001980,7.628976,2694,bielti.zermatt@gmx.ch,027 967 13 54,https://haus-bielti.ch/schoenbielhuette/,45,OSM,308
Cabane des Vignettes CAS,SAC - CAS Sektion Monte Rosa,10167629346,45.989976,7.474725,3160,info@cabane-des-vignettes.ch,+41272831322,http://www.cabane-des-vignettes.ch/fr,100,OSM,226
Finsteraarhornhütte SAC,SAC,10177900507,46.5219762,8.1144702,3048,info@finsteraarhornhuette.ch,+41 33 855 29 55,http://www.finsteraarhornhuette.ch,116,OSM,213
Le Fontenil,,10299386709,44.7733703,6.9581033,1607.0,,,,,OSM,
Gräner Ödenalpe,,10301268374,47.4691401,10.5753212,1715,oedenalpe@gmx.at,+43 676 3593480,http://www.oedenalpe.at/,,OSM,
Süftenenhütte,,10682547777,46.7360929,7.3964959,1546.0,,,https://www.sueftenenhuette.ch/,,OSM,
,,10693609522,47.6450565,13.3286251,1054.0,,,,,OSM,
Flecknerhütte - Baita Fleckner,Roland Pixner,10699390577,46.8398155,11.2851905,2100,,,https://www.flecknerhuette.bz.it/,,OSM,
Dürrenbergalm,,10796795728,47.510461,10.7540173,1443.0,,,https://www.duerrenberg-alm.at/,,OSM,
Refuge le Nant Brun,SARL Le Chardon Bleu,10848471385,45.4099457,6.4573174,1510.0,,+33 6 36 17 34 29,https://refugelenantbrun.fr,,OSM,
Neurüti,,10933874005,46.7310204,8.0309348,997.0,,,,,OSM,
Rifugio Barfè,,10951969742,44.8508052,7.1920753,1180,rifbarfe@tiscali.it,+39 0121 932762,https://invalpellice.com/en/agriturismo-rifugio-barfe-farmhouse/,,OSM,
Jausenstation Jagdhausalm,,10961466264,46.9776607,12.1649308,2026.0,,,,,OSM,
Rifugio Nivolastro,,10971767991,45.5080262,7.5430023,1434,rifugio.nivolastro@gmail.com,+393450778235,,,OSM,
Rifugio Mario Bergeretti,CAI Coazze,10984597093,45.0511072,7.2461766,1341.0,,,,,OSM,
Rifugio Petina,,11010942890,46.2069457,11.8283217,1166.0,,,https://www.rifugiopetina.it,,OSM,
Schlüterhütte - Rifugio Genova,,11056910068,46.635329,11.8046266,2306,info@schlueterhuette.com,+39 0472 670072,http://www.schlueterhuette.com,90,OSM,
Ammertenhütte,SAC,11061456405,46.4258912,7.514801,1830,sieben_brunnen@hotmail.com,+41 79 240 64 91,,8,OSM,
Monte Rosa Hütte,Monte Rosa Hütte Zermatt Betriebs GmbH,11063882922,45.956940,7.814543,2883,info@monterosahuette.ch,+4127 967 21 15,http://www.monterosahuette.ch,120,OSM,6
Local hors gardiennage du refuge de Terre Rouge,,11066862420,45.1308005,6.5121956,2169.0,,,,,OSM,
Rifugio Jutz,,11084121205,45.8556188,7.8034871,2171.0,,,,,OSM,
Rifugio Malga di Mezzo,BARBIS S.n.c. di Orini Martina & Palladino Matteo,11098425069,46.1894717,10.4667365,1950,,,,,OSM,
Tollgrubenhütte (verfallen),,11117370527,46.9414265,11.5790923,2406.0,,,,,OSM,
Refuge du Mont-Joly,,11132299514,45.840111,6.6918366,1946.0,info@refuge-mont-joly.com,+33 4 50 93 10 10;+33 6 63 83 67 82,https://www.refuge-mont-joly.com/,,OSM,
Cabane de Balavaux,,11136343328,46.157,7.278,2042,info@cabanebalavaux.com,+41 78 255 88 07,https://www.cabanebalavaux.com,24,OSM,413
Rifugio Combe d'Imbert,,11139705088,44.9059839,6.8379264,1692.0,,,,,OSM,
Blüemlisalphütte,SAC - CAS,11174401522,46.5101555,7.7716385,2840,info@bluemlisalphuette.com,+41 33 676 14 37,http://www.bluemlisalphuette.com,100,OSM,
Reisacher Jochalm,,11175259487,46.6661656,13.1683392,1561.0,chance.sabine@gmail.com,+43 676 6410851,https://jochalm.wordpress.com,,OSM,
Cabane de Prarochet,,11203686940,46.3144255,7.247452,2555,,+41 27 395 27 27,https://www.ski-club-saviese.ch,44,OSM,
Amberger Hütte,DAV,11207033939,47.042228,11.0741754,2135,info@ambergerhuette.at,+43 676 9523426,https://www.ambergerhuette.at/,,OSM,
Cabane Becs de Bosson,,11215332056,46.1641939,7.5163251,2985,info@cabanedesbecs.ch,+41 78 743 79 89,https://www.cabanedesbecs.ch,,OSM,
Hollandiahütte SAC,SAC - CAS,11242272119,46.4752668,7.9601696,3238,info@hollandiahuette.ch,+41 27 939 11 35,https://www.hollandiahuette.ch/,86,OSM,374
Oberaletschhütte,SAC - CAS,11262553552,46.425217,7.973875,2640,info@oberaletsch.ch,+4127 927 17 67,http://www.oberaletsch.ch,58,OSM,47
Rifugio Gattascosa,,11290337396,46.1565227,8.1585272,1993,,+39 328 3151669,https://www.rifugiogattascosa.com/,,OSM,
Cabane des Audannes,,11331670994,46.3434549,7.3840844,2506,gardien@audannes.ch,+41 79 310 90 60,https://www.audannes.ch/,46,OSM,690
Cabane Depetro Gervasoni,,11343254722,45.0993834,5.5105683,1400.0,,,,,OSM,
Rifugio Escursionistico Vulpot,,11455406128,45.2078685,7.1460405,1805,rifugiovulpot22@gmail.com,+39 0123 83771,http://www.rifugiovulpot.com,24,OSM,
Rifugio Portia,,11681202214,45.1876015,7.4095112,1328,,,,,OSM,
Pra dela Lori,,11755659751,46.031474,11.0258164,1572.0,,,,,OSM,
Gîte Le Levant - La Castelle,,11773835969,43.8650257,6.3954203,943.0,,,,,OSM,
Cabane de l'Illhorn,,11773953799,46.2560824,7.5970553,2129.0,info@cabaneillhorn.ch,+41 78 205 80 03,https://cabaneillhorn.ch/,,OSM,
Refuge du Prariond,,11813599491,45.4555439,7.0708902,2327.0,refuge.prariond@vanoise-parcnational.fr,+33 6 08 83 75 30,https://refuge-prariond.vanoise.com/,,OSM,
Cabane La Luy,"Ski-Club ""La Luy""",11862748732,46.1264797,7.1737052,1262.0,,,https://www.skiclublaluy.ch/cabane/,,OSM,
Rifugio San Michele,,12106283357,44.2460271,7.673855,1115.0,,,https://www.rifugiosanmichele.com/,,OSM,
Vaccarisco,,12122562219,46.4367759,8.6725775,1547.0,,,,,OSM,
rifugio Baldiscio m.2321,Comunità Montana Valchiavenna,12145990740,46.4338956,9.2707697,2313.0,,,,,OSM,
Cabane des Portes,,12151423165,46.5894316,6.9937746,1214.0,portes@cas-gruyere.ch,+41774091836,https://www.cas-gruyere.ch/fr/cabanes/cabane-des-portes/,,OSM,
Winkelmayer-Hütte,,12152427764,47.5049096,15.521575,1162.0,,,https://www.winkelmayerhof.at/wir-bieten-an-...-offer/unsere-alm-chalet/,,OSM,
Iffigenalp,,12167403973,46.3994548,7.441151,1592.0,,,,,OSM,
Gîte Lei Meidi,,12171883101,44.8846427,6.4518986,1485.0,,,,,OSM,
Cabane de Champet,,12175066052,45.4611147,6.2146136,1653.0,,,,,OSM,
Rifugio Boffalora,CAI Boffalora,12179754462,45.9193328,8.0625045,1685,boffaloraticino@cai.it,+39 339 6076910,https://www.caiboffaloraticino.it/rifugio/,39,OSM,
Auf den Spuren des Alpzigers,Ueli Schlittler,12181779286,47.0680914,8.9890635,1612.0,,,,,OSM,
Panorama-Jurte,,12181796497,46.9506174,8.9930387,1555.0,,,,,OSM,
Casera Val Montina,,12188932482,46.3667571,12.3595386,625.0,,+39 375 820 8144,,,OSM,
Berghaus Pragelblick,,12192527648,46.9905976,8.8423416,1359.0,info@trekking.ch,+41413904040,https://www.trekking.ch/events/berghaus-pragelblick,,OSM,
Capanna Cremorasco,,12201037514,46.1485847,9.0124957,1085.0,,,https://www.capanneti.ch/de/huetten/cremorasco,10,OSM,
,,12201062723,46.2298607,8.9845652,1455.0,,,https://www.ticino.ch/de/alpineHuts/details/Baita-Arami/148873.html?morf=979d14de-a90c-417b-8202-e0921a90f9eb,18,OSM,
Alp Oberblegi,Andrea & Franz Weber,12235051399,46.9835002,9.0166839,1433.0,,,,,OSM,
Alp Fitteren,,12235079129,46.9788528,9.1843883,1789.0,,,,,OSM,
Alp Fessis Oberstafel,,12235080339,47.0163743,9.1220479,1859.0,,,,,OSM,
Alp Ramin,,12235147444,46.9387773,9.2268581,1896.0,,,,,OSM,
Alp Krauchtal,,12235149562,46.9848474,9.2256512,1517.0,,,,,OSM,
Alp Talalp-Spanegg,,12235153002,47.1014414,9.1353279,1139.0,,,,,OSM,
Alp Bösbächi,,12235155035,46.9705738,9.0036139,1405.0,,,,,OSM,
Alp Guppen,,12235156932,46.9982369,9.0394443,1658,,+41 78 744 21 84,https://www.schwanden-gl.ch/,20,OSM,
Alp Ämpächli Oberstafel,,12235167628,46.9224708,9.1429953,1748.0,,,,,OSM,
Alp Hinterschlatt,,12235170827,47.0066241,8.929455,1371.0,,,,,OSM,
Alp Mühlebach Oberstafel,,12235178246,47.0284734,9.2045015,1979.0,,,,,OSM,
Mürtschenalp Oberstafel,,12237242497,47.05768,9.1436979,1767.0,,,,,OSM,
Otto Eisenkolb Hütte,,12271092802,47.4793232,10.1772135,1090.0,,,,,OSM,
Rifugio F.lli Calvi,,12328449811,46.0237223,9.8771898,1990.0,,,,,OSM,
